QTR,TypeOfEntry,ProductClass1,ProductClass2,ProductClass3, Amount , QTY 
2009Q02,EXPENSES,Adminstrative,Outside services,," £26,250,000.00 ",
2009Q01,EXPENSES,Adminstrative,Outside services,," £24,000,000.00 ",
2008Q04,EXPENSES,Adminstrative,Outside services,," £6,000,000.00 ",
2008Q03,EXPENSES,Adminstrative,Outside services,," £9,750,000.00 ",
2008Q02,EXPENSES,Adminstrative,Outside services,," £24,000,000.00 ",
2008Q01,EXPENSES,Adminstrative,Outside services,," £34,500,000.00 ",
2007Q04,EXPENSES,Adminstrative,Outside services,," £26,250,000.00 ",
2007Q03,EXPENSES,Adminstrative,Outside services,," £24,000,000.00 ",
2007Q02,EXPENSES,Adminstrative,Outside services,," £8,250,000.00 ",
2007Q01,EXPENSES,Adminstrative,Outside services,," £36,000,000.00 ",
2006Q04,EXPENSES,Adminstrative,Outside services,," £9,000,000.00 ",
2006Q03,EXPENSES,Adminstrative,Outside services,," £30,000,000.00 ",
2006Q02,EXPENSES,Adminstrative,Outside services,," £5,250,000.00 ",
2006Q01,EXPENSES,Adminstrative,Outside services,," £1,500,000.00 ",
2005Q04,EXPENSES,Adminstrative,Outside services,," £750,000.00 ",
2005Q03,EXPENSES,Adminstrative,Outside services,," £22,500,000.00 ",
2005Q02,EXPENSES,Adminstrative,Outside services,," £31,500,000.00 ",
2005Q01,EXPENSES,Adminstrative,Outside services,," £32,250,000.00 ",
2004Q04,EXPENSES,Adminstrative,Outside services,," £24,750,000.00 ",
2004Q03,EXPENSES,Adminstrative,Outside services,," £3,000,000.00 ",
2004Q02,EXPENSES,Adminstrative,Outside services,," £14,250,000.00 ",
2004Q01,EXPENSES,Adminstrative,Outside services,," £19,500,000.00 ",
2003Q04,EXPENSES,Adminstrative,Outside services,," £12,000,000.00 ",
2003Q03,EXPENSES,Adminstrative,Outside services,," £10,500,000.00 ",
2003Q02,EXPENSES,Adminstrative,Outside services,," £5,250,000.00 ",
2003Q01,EXPENSES,Adminstrative,Outside services,," £35,250,000.00 ",
2002Q04,EXPENSES,Adminstrative,Outside services,, £-   ,
2002Q03,EXPENSES,Adminstrative,Outside services,," £24,750,000.00 ",
2002Q02,EXPENSES,Adminstrative,Outside services,," £33,750,000.00 ",
2002Q01,EXPENSES,Adminstrative,Outside services,," £9,750,000.00 ",
2001Q04,EXPENSES,Adminstrative,Outside services,, £-   ,
2001Q03,EXPENSES,Adminstrative,Outside services,," £26,250,000.00 ",
2001Q02,EXPENSES,Adminstrative,Outside services,," £3,750,000.00 ",
2001Q01,EXPENSES,Adminstrative,Outside services,," £1,500,000.00 ",
2000Q04,EXPENSES,Adminstrative,Outside services,," £1,500,000.00 ",
2000Q03,EXPENSES,Adminstrative,Outside services,," £4,500,000.00 ",
2000Q02,EXPENSES,Adminstrative,Outside services,," £36,000,000.00 ",
2000Q01,EXPENSES,Adminstrative,Outside services,," £33,750,000.00 ",
1999Q04,EXPENSES,Adminstrative,Outside services,," £14,250,000.00 ",
1999Q03,EXPENSES,Adminstrative,Outside services,," £12,000,000.00 ",
1999Q02,EXPENSES,Adminstrative,Outside services,," £31,500,000.00 ",
1999Q01,EXPENSES,Adminstrative,Outside services,," £3,750,000.00 ",
2017Q02,EXPENSES,Adminstrative,Supplies,," £760,000.00 ",
2017Q01,EXPENSES,Adminstrative,Supplies,," £220,000.00 ",
2016Q04,EXPENSES,Adminstrative,Supplies,," £160,000.00 ",
2016Q03,EXPENSES,Adminstrative,Supplies,," £220,000.00 ",
2016Q02,EXPENSES,Adminstrative,Supplies,," £920,000.00 ",
2016Q01,EXPENSES,Adminstrative,Supplies,," £720,000.00 ",
2015Q04,EXPENSES,Adminstrative,Supplies,," £900,000.00 ",
2015Q03,EXPENSES,Adminstrative,Supplies,," £800,000.00 ",
2015Q02,EXPENSES,Adminstrative,Supplies,," £220,000.00 ",
2015Q01,EXPENSES,Adminstrative,Supplies,," £40,000.00 ",
2014Q04,EXPENSES,Adminstrative,Supplies,," £640,000.00 ",
2014Q03,EXPENSES,Adminstrative,Supplies,," £460,000.00 ",
2014Q02,EXPENSES,Adminstrative,Supplies,," £360,000.00 ",
2014Q01,EXPENSES,Adminstrative,Supplies,," £240,000.00 ",
2013Q04,EXPENSES,Adminstrative,Supplies,," £660,000.00 ",
2013Q03,EXPENSES,Adminstrative,Supplies,," £500,000.00 ",
2013Q02,EXPENSES,Adminstrative,Supplies,," £200,000.00 ",
2013Q01,EXPENSES,Adminstrative,Supplies,," £60,000.00 ",
2012Q04,EXPENSES,Adminstrative,Supplies,," £140,000.00 ",
2012Q03,EXPENSES,Adminstrative,Supplies,," £320,000.00 ",
2012Q02,EXPENSES,Adminstrative,Supplies,," £680,000.00 ",
2012Q01,EXPENSES,Adminstrative,Supplies,," £980,000.00 ",
2011Q04,EXPENSES,Adminstrative,Supplies,," £200,000.00 ",
2011Q03,EXPENSES,Adminstrative,Supplies,," £20,000.00 ",
2011Q02,EXPENSES,Adminstrative,Supplies,," £900,000.00 ",
2011Q01,EXPENSES,Adminstrative,Supplies,," £100,000.00 ",
2010Q04,EXPENSES,Adminstrative,Supplies,," £180,000.00 ",
2010Q03,EXPENSES,Adminstrative,Supplies,," £500,000.00 ",
2010Q02,EXPENSES,Adminstrative,Supplies,," £980,000.00 ",
2010Q01,EXPENSES,Adminstrative,Supplies,," £400,000.00 ",
2009Q04,EXPENSES,Adminstrative,Supplies,," £960,000.00 ",
2009Q03,EXPENSES,Adminstrative,Supplies,," £720,000.00 ",
2009Q02,EXPENSES,Adminstrative,Supplies,," £700,000.00 ",
2009Q01,EXPENSES,Adminstrative,Supplies,," £640,000.00 ",
2008Q04,EXPENSES,Adminstrative,Supplies,," £160,000.00 ",
2008Q03,EXPENSES,Adminstrative,Supplies,," £260,000.00 ",
2008Q02,EXPENSES,Adminstrative,Supplies,," £640,000.00 ",
2008Q01,EXPENSES,Adminstrative,Supplies,," £920,000.00 ",
2007Q04,EXPENSES,Adminstrative,Supplies,," £700,000.00 ",
2007Q03,EXPENSES,Adminstrative,Supplies,," £640,000.00 ",
2007Q02,EXPENSES,Adminstrative,Supplies,," £220,000.00 ",
2007Q01,EXPENSES,Adminstrative,Supplies,," £960,000.00 ",
2006Q04,EXPENSES,Adminstrative,Supplies,," £240,000.00 ",
2006Q03,EXPENSES,Adminstrative,Supplies,," £800,000.00 ",
2006Q02,EXPENSES,Adminstrative,Supplies,," £140,000.00 ",
2006Q01,EXPENSES,Adminstrative,Supplies,," £40,000.00 ",
2005Q04,EXPENSES,Adminstrative,Supplies,," £20,000.00 ",
2005Q03,EXPENSES,Adminstrative,Supplies,," £600,000.00 ",
2005Q02,EXPENSES,Adminstrative,Supplies,," £840,000.00 ",
2005Q01,EXPENSES,Adminstrative,Supplies,," £860,000.00 ",
2004Q04,EXPENSES,Adminstrative,Supplies,," £660,000.00 ",
2004Q03,EXPENSES,Adminstrative,Supplies,," £80,000.00 ",
2004Q02,EXPENSES,Adminstrative,Supplies,," £380,000.00 ",
2004Q01,EXPENSES,Adminstrative,Supplies,," £520,000.00 ",
2003Q04,EXPENSES,Adminstrative,Supplies,," £320,000.00 ",
2003Q03,EXPENSES,Adminstrative,Supplies,," £280,000.00 ",
2003Q02,EXPENSES,Adminstrative,Supplies,," £140,000.00 ",
2003Q01,EXPENSES,Adminstrative,Supplies,," £940,000.00 ",
2002Q04,EXPENSES,Adminstrative,Supplies,, £-   ,
2002Q03,EXPENSES,Adminstrative,Supplies,," £660,000.00 ",
2002Q02,EXPENSES,Adminstrative,Supplies,," £900,000.00 ",
2002Q01,EXPENSES,Adminstrative,Supplies,," £260,000.00 ",
2001Q04,EXPENSES,Adminstrative,Supplies,, £-   ,
2001Q03,EXPENSES,Adminstrative,Supplies,," £700,000.00 ",
2001Q02,EXPENSES,Adminstrative,Supplies,," £100,000.00 ",
2001Q01,EXPENSES,Adminstrative,Supplies,," £40,000.00 ",
2000Q04,EXPENSES,Adminstrative,Supplies,," £40,000.00 ",
2000Q03,EXPENSES,Adminstrative,Supplies,," £120,000.00 ",
2000Q02,EXPENSES,Adminstrative,Supplies,," £960,000.00 ",
2000Q01,EXPENSES,Adminstrative,Supplies,," £900,000.00 ",
1999Q04,EXPENSES,Adminstrative,Supplies,," £380,000.00 ",
1999Q03,EXPENSES,Adminstrative,Supplies,," £320,000.00 ",
1999Q02,EXPENSES,Adminstrative,Supplies,," £840,000.00 ",
1999Q01,EXPENSES,Adminstrative,Supplies,," £100,000.00 ",
2017Q02,EXPENSES,Adminstrative,Meals and entertainment,," £570,000.00 ",
2017Q01,EXPENSES,Adminstrative,Meals and entertainment,," £165,000.00 ",
2016Q04,EXPENSES,Adminstrative,Meals and entertainment,," £120,000.00 ",
2016Q03,EXPENSES,Adminstrative,Meals and entertainment,," £165,000.00 ",
2016Q02,EXPENSES,Adminstrative,Meals and entertainment,," £690,000.00 ",
2016Q01,EXPENSES,Adminstrative,Meals and entertainment,," £540,000.00 ",
2015Q04,EXPENSES,Adminstrative,Meals and entertainment,," £675,000.00 ",
2015Q03,EXPENSES,Adminstrative,Meals and entertainment,," £600,000.00 ",
2015Q02,EXPENSES,Adminstrative,Meals and entertainment,," £165,000.00 ",
2015Q01,EXPENSES,Adminstrative,Meals and entertainment,," £30,000.00 ",
2014Q04,EXPENSES,Adminstrative,Meals and entertainment,," £480,000.00 ",
2014Q03,EXPENSES,Adminstrative,Meals and entertainment,," £345,000.00 ",
2014Q02,EXPENSES,Adminstrative,Meals and entertainment,," £270,000.00 ",
2014Q01,EXPENSES,Adminstrative,Meals and entertainment,," £180,000.00 ",
2013Q04,EXPENSES,Adminstrative,Meals and entertainment,," £495,000.00 ",
2013Q03,EXPENSES,Adminstrative,Meals and entertainment,," £375,000.00 ",
2013Q02,EXPENSES,Adminstrative,Meals and entertainment,," £150,000.00 ",
2013Q01,EXPENSES,Adminstrative,Meals and entertainment,," £45,000.00 ",
2012Q04,EXPENSES,Adminstrative,Meals and entertainment,," £105,000.00 ",
2012Q03,EXPENSES,Adminstrative,Meals and entertainment,," £240,000.00 ",
2012Q02,EXPENSES,Adminstrative,Meals and entertainment,," £510,000.00 ",
2012Q01,EXPENSES,Adminstrative,Meals and entertainment,," £735,000.00 ",
2011Q04,EXPENSES,Adminstrative,Meals and entertainment,," £150,000.00 ",
2011Q03,EXPENSES,Adminstrative,Meals and entertainment,," £15,000.00 ",
2011Q02,EXPENSES,Adminstrative,Meals and entertainment,," £675,000.00 ",
2011Q01,EXPENSES,Adminstrative,Meals and entertainment,," £75,000.00 ",
2010Q04,EXPENSES,Adminstrative,Meals and entertainment,," £135,000.00 ",
2010Q03,EXPENSES,Adminstrative,Meals and entertainment,," £375,000.00 ",
2010Q02,EXPENSES,Adminstrative,Meals and entertainment,," £735,000.00 ",
2010Q01,EXPENSES,Adminstrative,Meals and entertainment,," £300,000.00 ",
2009Q04,EXPENSES,Adminstrative,Meals and entertainment,," £720,000.00 ",
2009Q03,EXPENSES,Adminstrative,Meals and entertainment,," £540,000.00 ",
2009Q02,EXPENSES,Adminstrative,Meals and entertainment,," £525,000.00 ",
2009Q01,EXPENSES,Adminstrative,Meals and entertainment,," £480,000.00 ",
2008Q04,EXPENSES,Adminstrative,Meals and entertainment,," £120,000.00 ",
2008Q03,EXPENSES,Adminstrative,Meals and entertainment,," £195,000.00 ",
2008Q02,EXPENSES,Adminstrative,Meals and entertainment,," £480,000.00 ",
2008Q01,EXPENSES,Adminstrative,Meals and entertainment,," £690,000.00 ",
2007Q04,EXPENSES,Adminstrative,Meals and entertainment,," £525,000.00 ",
2007Q03,EXPENSES,Adminstrative,Meals and entertainment,," £480,000.00 ",
2007Q02,EXPENSES,Adminstrative,Meals and entertainment,," £165,000.00 ",
2007Q01,EXPENSES,Adminstrative,Meals and entertainment,," £720,000.00 ",
2006Q04,EXPENSES,Adminstrative,Meals and entertainment,," £180,000.00 ",
2006Q03,EXPENSES,Adminstrative,Meals and entertainment,," £600,000.00 ",
2006Q02,EXPENSES,Adminstrative,Meals and entertainment,," £105,000.00 ",
2006Q01,EXPENSES,Adminstrative,Meals and entertainment,," £30,000.00 ",
2005Q04,EXPENSES,Adminstrative,Meals and entertainment,," £15,000.00 ",
2005Q03,EXPENSES,Adminstrative,Meals and entertainment,," £450,000.00 ",
2005Q02,EXPENSES,Adminstrative,Meals and entertainment,," £630,000.00 ",
2005Q01,EXPENSES,Adminstrative,Meals and entertainment,," £645,000.00 ",
2004Q04,EXPENSES,Adminstrative,Meals and entertainment,," £495,000.00 ",
2004Q03,EXPENSES,Adminstrative,Meals and entertainment,," £60,000.00 ",
2004Q02,EXPENSES,Adminstrative,Meals and entertainment,," £285,000.00 ",
2004Q01,EXPENSES,Adminstrative,Meals and entertainment,," £390,000.00 ",
2003Q04,EXPENSES,Adminstrative,Meals and entertainment,," £240,000.00 ",
2003Q03,EXPENSES,Adminstrative,Meals and entertainment,," £210,000.00 ",
2003Q02,EXPENSES,Adminstrative,Meals and entertainment,," £105,000.00 ",
2003Q01,EXPENSES,Adminstrative,Meals and entertainment,," £705,000.00 ",
2002Q04,EXPENSES,Adminstrative,Meals and entertainment,, £-   ,
2002Q03,EXPENSES,Adminstrative,Meals and entertainment,," £495,000.00 ",
2002Q02,EXPENSES,Adminstrative,Meals and entertainment,," £675,000.00 ",
2002Q01,EXPENSES,Adminstrative,Meals and entertainment,," £195,000.00 ",
2001Q04,EXPENSES,Adminstrative,Meals and entertainment,, £-   ,
2001Q03,EXPENSES,Adminstrative,Meals and entertainment,," £525,000.00 ",
2001Q02,EXPENSES,Adminstrative,Meals and entertainment,," £75,000.00 ",
2001Q01,EXPENSES,Adminstrative,Meals and entertainment,," £30,000.00 ",
2000Q04,EXPENSES,Adminstrative,Meals and entertainment,," £30,000.00 ",
2000Q03,EXPENSES,Adminstrative,Meals and entertainment,," £90,000.00 ",
2000Q02,EXPENSES,Adminstrative,Meals and entertainment,," £720,000.00 ",
2000Q01,EXPENSES,Adminstrative,Meals and entertainment,," £675,000.00 ",
1999Q04,EXPENSES,Adminstrative,Meals and entertainment,," £285,000.00 ",
1999Q03,EXPENSES,Adminstrative,Meals and entertainment,," £240,000.00 ",
1999Q02,EXPENSES,Adminstrative,Meals and entertainment,," £630,000.00 ",
1999Q01,EXPENSES,Adminstrative,Meals and entertainment,," £75,000.00 ",
2017Q02,EXPENSES,Adminstrative,Rent,," £190,000.00 ",
2017Q01,EXPENSES,Adminstrative,Rent,," £55,000.00 ",
2016Q04,EXPENSES,Adminstrative,Rent,," £40,000.00 ",
2016Q03,EXPENSES,Adminstrative,Rent,," £55,000.00 ",
2016Q02,EXPENSES,Adminstrative,Rent,," £230,000.00 ",
2016Q01,EXPENSES,Adminstrative,Rent,," £180,000.00 ",
2015Q04,EXPENSES,Adminstrative,Rent,," £225,000.00 ",
2015Q03,EXPENSES,Adminstrative,Rent,," £200,000.00 ",
2015Q02,EXPENSES,Adminstrative,Rent,," £55,000.00 ",
2015Q01,EXPENSES,Adminstrative,Rent,," £10,000.00 ",
2014Q04,EXPENSES,Adminstrative,Rent,," £160,000.00 ",
2014Q03,EXPENSES,Adminstrative,Rent,," £115,000.00 ",
2014Q02,EXPENSES,Adminstrative,Rent,," £90,000.00 ",
2014Q01,EXPENSES,Adminstrative,Rent,," £60,000.00 ",
2013Q04,EXPENSES,Adminstrative,Rent,," £165,000.00 ",
2013Q03,EXPENSES,Adminstrative,Rent,," £125,000.00 ",
2013Q02,EXPENSES,Adminstrative,Rent,," £50,000.00 ",
2013Q01,EXPENSES,Adminstrative,Rent,," £15,000.00 ",
2012Q04,EXPENSES,Adminstrative,Rent,," £35,000.00 ",
2012Q03,EXPENSES,Adminstrative,Rent,," £80,000.00 ",
2012Q02,EXPENSES,Adminstrative,Rent,," £170,000.00 ",
2012Q01,EXPENSES,Adminstrative,Rent,," £245,000.00 ",
2011Q04,EXPENSES,Adminstrative,Rent,," £50,000.00 ",
2011Q03,EXPENSES,Adminstrative,Rent,," £5,000.00 ",
2011Q02,EXPENSES,Adminstrative,Rent,," £225,000.00 ",
2011Q01,EXPENSES,Adminstrative,Rent,," £25,000.00 ",
2010Q04,EXPENSES,Adminstrative,Rent,," £45,000.00 ",
2010Q03,EXPENSES,Adminstrative,Rent,," £125,000.00 ",
2010Q02,EXPENSES,Adminstrative,Rent,," £245,000.00 ",
2010Q01,EXPENSES,Adminstrative,Rent,," £100,000.00 ",
2009Q04,EXPENSES,Adminstrative,Rent,," £240,000.00 ",
2009Q03,EXPENSES,Adminstrative,Rent,," £180,000.00 ",
2009Q02,EXPENSES,Adminstrative,Rent,," £175,000.00 ",
2009Q01,EXPENSES,Adminstrative,Rent,," £160,000.00 ",
2008Q04,EXPENSES,Adminstrative,Rent,," £40,000.00 ",
2008Q03,EXPENSES,Adminstrative,Rent,," £65,000.00 ",
2008Q02,EXPENSES,Adminstrative,Rent,," £160,000.00 ",
2008Q01,EXPENSES,Adminstrative,Rent,," £230,000.00 ",
2007Q04,EXPENSES,Adminstrative,Rent,," £175,000.00 ",
2007Q03,EXPENSES,Adminstrative,Rent,," £160,000.00 ",
2007Q02,EXPENSES,Adminstrative,Rent,," £55,000.00 ",
2007Q01,EXPENSES,Adminstrative,Rent,," £240,000.00 ",
2006Q04,EXPENSES,Adminstrative,Rent,," £60,000.00 ",
2006Q03,EXPENSES,Adminstrative,Rent,," £200,000.00 ",
2006Q02,EXPENSES,Adminstrative,Rent,," £35,000.00 ",
2006Q01,EXPENSES,Adminstrative,Rent,," £10,000.00 ",
2005Q04,EXPENSES,Adminstrative,Rent,," £5,000.00 ",
2005Q03,EXPENSES,Adminstrative,Rent,," £150,000.00 ",
2005Q02,EXPENSES,Adminstrative,Rent,," £210,000.00 ",
2005Q01,EXPENSES,Adminstrative,Rent,," £215,000.00 ",
2004Q04,EXPENSES,Adminstrative,Rent,," £165,000.00 ",
2004Q03,EXPENSES,Adminstrative,Rent,," £20,000.00 ",
2004Q02,EXPENSES,Adminstrative,Rent,," £95,000.00 ",
2004Q01,EXPENSES,Adminstrative,Rent,," £130,000.00 ",
2003Q04,EXPENSES,Adminstrative,Rent,," £80,000.00 ",
2003Q03,EXPENSES,Adminstrative,Rent,," £70,000.00 ",
2003Q02,EXPENSES,Adminstrative,Rent,," £35,000.00 ",
2003Q01,EXPENSES,Adminstrative,Rent,," £235,000.00 ",
2002Q04,EXPENSES,Adminstrative,Rent,, £-   ,
2002Q03,EXPENSES,Adminstrative,Rent,," £165,000.00 ",
2002Q02,EXPENSES,Adminstrative,Rent,," £225,000.00 ",
2002Q01,EXPENSES,Adminstrative,Rent,," £65,000.00 ",
2001Q04,EXPENSES,Adminstrative,Rent,, £-   ,
2001Q03,EXPENSES,Adminstrative,Rent,," £175,000.00 ",
2001Q02,EXPENSES,Adminstrative,Rent,," £25,000.00 ",
2001Q01,EXPENSES,Adminstrative,Rent,," £10,000.00 ",
2000Q04,EXPENSES,Adminstrative,Rent,," £10,000.00 ",
2000Q03,EXPENSES,Adminstrative,Rent,," £30,000.00 ",
2000Q02,EXPENSES,Adminstrative,Rent,," £240,000.00 ",
2000Q01,EXPENSES,Adminstrative,Rent,," £225,000.00 ",
1999Q04,EXPENSES,Adminstrative,Rent,," £95,000.00 ",
1999Q03,EXPENSES,Adminstrative,Rent,," £80,000.00 ",
1999Q02,EXPENSES,Adminstrative,Rent,," £210,000.00 ",
1999Q01,EXPENSES,Adminstrative,Rent,," £25,000.00 ",
2017Q02,EXPENSES,Adminstrative,Telephone,," £19,000,000.00 ",
2017Q01,EXPENSES,Adminstrative,Telephone,," £5,500,000.00 ",
2016Q04,EXPENSES,Adminstrative,Telephone,," £4,000,000.00 ",
2016Q03,EXPENSES,Adminstrative,Telephone,," £5,500,000.00 ",
2016Q02,EXPENSES,Adminstrative,Telephone,," £23,000,000.00 ",
2016Q01,EXPENSES,Adminstrative,Telephone,," £18,000,000.00 ",
2015Q04,EXPENSES,Adminstrative,Telephone,," £22,500,000.00 ",
2015Q03,EXPENSES,Adminstrative,Telephone,," £20,000,000.00 ",
2015Q02,EXPENSES,Adminstrative,Telephone,," £5,500,000.00 ",
2015Q01,EXPENSES,Adminstrative,Telephone,," £1,000,000.00 ",
2014Q04,EXPENSES,Adminstrative,Telephone,," £16,000,000.00 ",
2014Q03,EXPENSES,Adminstrative,Telephone,," £11,500,000.00 ",
2014Q02,EXPENSES,Adminstrative,Telephone,," £9,000,000.00 ",
2014Q01,EXPENSES,Adminstrative,Telephone,," £6,000,000.00 ",
2013Q04,EXPENSES,Adminstrative,Telephone,," £16,500,000.00 ",
2013Q03,EXPENSES,Adminstrative,Telephone,," £12,500,000.00 ",
2013Q02,EXPENSES,Adminstrative,Telephone,," £5,000,000.00 ",
2013Q01,EXPENSES,Adminstrative,Telephone,," £1,500,000.00 ",
2012Q04,EXPENSES,Adminstrative,Telephone,," £3,500,000.00 ",
2012Q03,EXPENSES,Adminstrative,Telephone,," £8,000,000.00 ",
2012Q02,EXPENSES,Adminstrative,Telephone,," £17,000,000.00 ",
2012Q01,EXPENSES,Adminstrative,Telephone,," £24,500,000.00 ",
2011Q04,EXPENSES,Adminstrative,Telephone,," £5,000,000.00 ",
2011Q03,EXPENSES,Adminstrative,Telephone,," £500,000.00 ",
2011Q02,EXPENSES,Adminstrative,Telephone,," £22,500,000.00 ",
2011Q01,EXPENSES,Adminstrative,Telephone,," £2,500,000.00 ",
2010Q04,EXPENSES,Adminstrative,Telephone,," £4,500,000.00 ",
2010Q03,EXPENSES,Adminstrative,Telephone,," £12,500,000.00 ",
2010Q02,EXPENSES,Adminstrative,Telephone,," £24,500,000.00 ",
2010Q01,EXPENSES,Adminstrative,Telephone,," £10,000,000.00 ",
2009Q04,EXPENSES,Adminstrative,Telephone,," £24,000,000.00 ",
2009Q03,EXPENSES,Adminstrative,Telephone,," £18,000,000.00 ",
2009Q02,EXPENSES,Adminstrative,Telephone,," £17,500,000.00 ",
2009Q01,EXPENSES,Adminstrative,Telephone,," £16,000,000.00 ",
2008Q04,EXPENSES,Adminstrative,Telephone,," £4,000,000.00 ",
2008Q03,EXPENSES,Adminstrative,Telephone,," £6,500,000.00 ",
2008Q02,EXPENSES,Adminstrative,Telephone,," £16,000,000.00 ",
2008Q01,EXPENSES,Adminstrative,Telephone,," £23,000,000.00 ",
2007Q04,EXPENSES,Adminstrative,Telephone,," £17,500,000.00 ",
2007Q03,EXPENSES,Adminstrative,Telephone,," £16,000,000.00 ",
2007Q02,EXPENSES,Adminstrative,Telephone,," £5,500,000.00 ",
2007Q01,EXPENSES,Adminstrative,Telephone,," £24,000,000.00 ",
2006Q04,EXPENSES,Adminstrative,Telephone,," £6,000,000.00 ",
2006Q03,EXPENSES,Adminstrative,Telephone,," £20,000,000.00 ",
2006Q02,EXPENSES,Adminstrative,Telephone,," £3,500,000.00 ",
2006Q01,EXPENSES,Adminstrative,Telephone,," £1,000,000.00 ",
2005Q04,EXPENSES,Adminstrative,Telephone,," £500,000.00 ",
2005Q03,EXPENSES,Adminstrative,Telephone,," £15,000,000.00 ",
2005Q02,EXPENSES,Adminstrative,Telephone,," £21,000,000.00 ",
2005Q01,EXPENSES,Adminstrative,Telephone,," £21,500,000.00 ",
2004Q04,EXPENSES,Adminstrative,Telephone,," £16,500,000.00 ",
2004Q03,EXPENSES,Adminstrative,Telephone,," £2,000,000.00 ",
2004Q02,EXPENSES,Adminstrative,Telephone,," £9,500,000.00 ",
2004Q01,EXPENSES,Adminstrative,Telephone,," £13,000,000.00 ",
2003Q04,EXPENSES,Adminstrative,Telephone,," £8,000,000.00 ",
2003Q03,EXPENSES,Adminstrative,Telephone,," £7,000,000.00 ",
2003Q02,EXPENSES,Adminstrative,Telephone,," £3,500,000.00 ",
2003Q01,EXPENSES,Adminstrative,Telephone,," £23,500,000.00 ",
2002Q04,EXPENSES,Adminstrative,Telephone,, £-   ,
2002Q03,EXPENSES,Adminstrative,Telephone,," £16,500,000.00 ",
2002Q02,EXPENSES,Adminstrative,Telephone,," £22,500,000.00 ",
2002Q01,EXPENSES,Adminstrative,Telephone,," £6,500,000.00 ",
2001Q04,EXPENSES,Adminstrative,Telephone,, £-   ,
2001Q03,EXPENSES,Adminstrative,Telephone,," £17,500,000.00 ",
2001Q02,EXPENSES,Adminstrative,Telephone,," £2,500,000.00 ",
2001Q01,EXPENSES,Adminstrative,Telephone,," £1,000,000.00 ",
2000Q04,EXPENSES,Adminstrative,Telephone,," £1,000,000.00 ",
2000Q03,EXPENSES,Adminstrative,Telephone,," £3,000,000.00 ",
2000Q02,EXPENSES,Adminstrative,Telephone,," £24,000,000.00 ",
2000Q01,EXPENSES,Adminstrative,Telephone,," £22,500,000.00 ",
1999Q04,EXPENSES,Adminstrative,Telephone,," £9,500,000.00 ",
1999Q03,EXPENSES,Adminstrative,Telephone,," £8,000,000.00 ",
1999Q02,EXPENSES,Adminstrative,Telephone,," £21,000,000.00 ",
1999Q01,EXPENSES,Adminstrative,Telephone,," £2,500,000.00 ",
2017Q02,EXPENSES,Adminstrative,Utilities,," £36,100,000.00 ",
2017Q01,EXPENSES,Adminstrative,Utilities,," £10,450,000.00 ",
2016Q04,EXPENSES,Adminstrative,Utilities,," £7,600,000.00 ",
2016Q03,EXPENSES,Adminstrative,Utilities,," £10,450,000.00 ",
2016Q02,EXPENSES,Adminstrative,Utilities,," £43,700,000.00 ",
2016Q01,EXPENSES,Adminstrative,Utilities,," £34,200,000.00 ",
2015Q04,EXPENSES,Adminstrative,Utilities,," £42,750,000.00 ",
2015Q03,EXPENSES,Adminstrative,Utilities,," £38,000,000.00 ",
2015Q02,EXPENSES,Adminstrative,Utilities,," £10,450,000.00 ",
2015Q01,EXPENSES,Adminstrative,Utilities,," £1,900,000.00 ",
2014Q04,EXPENSES,Adminstrative,Utilities,," £30,400,000.00 ",
2014Q03,EXPENSES,Adminstrative,Utilities,," £21,850,000.00 ",
2014Q02,EXPENSES,Adminstrative,Utilities,," £17,100,000.00 ",
2014Q01,EXPENSES,Adminstrative,Utilities,," £11,400,000.00 ",
2013Q04,EXPENSES,Adminstrative,Utilities,," £31,350,000.00 ",
2013Q03,EXPENSES,Adminstrative,Utilities,," £23,750,000.00 ",
2013Q02,EXPENSES,Adminstrative,Utilities,," £9,500,000.00 ",
2013Q01,EXPENSES,Adminstrative,Utilities,," £2,850,000.00 ",
2012Q04,EXPENSES,Adminstrative,Utilities,," £6,650,000.00 ",
2012Q03,EXPENSES,Adminstrative,Utilities,," £15,200,000.00 ",
2012Q02,EXPENSES,Adminstrative,Utilities,," £32,300,000.00 ",
2012Q01,EXPENSES,Adminstrative,Utilities,," £46,550,000.00 ",
2011Q04,EXPENSES,Adminstrative,Utilities,," £9,500,000.00 ",
2011Q03,EXPENSES,Adminstrative,Utilities,," £950,000.00 ",
2011Q02,EXPENSES,Adminstrative,Utilities,," £42,750,000.00 ",
2011Q01,EXPENSES,Adminstrative,Utilities,," £4,750,000.00 ",
2010Q04,EXPENSES,Adminstrative,Utilities,," £8,550,000.00 ",
2010Q03,EXPENSES,Adminstrative,Utilities,," £23,750,000.00 ",
2010Q02,EXPENSES,Adminstrative,Utilities,," £46,550,000.00 ",
2010Q01,EXPENSES,Adminstrative,Utilities,," £19,000,000.00 ",
2009Q04,EXPENSES,Adminstrative,Utilities,," £45,600,000.00 ",
2009Q03,EXPENSES,Adminstrative,Utilities,," £34,200,000.00 ",
2009Q02,EXPENSES,Adminstrative,Utilities,," £33,250,000.00 ",
2009Q01,EXPENSES,Adminstrative,Utilities,," £30,400,000.00 ",
2008Q04,EXPENSES,Adminstrative,Utilities,," £7,600,000.00 ",
2008Q03,EXPENSES,Adminstrative,Utilities,," £12,350,000.00 ",
