QTR,TypeOfEntry,ProductClass1,ProductClass2,ProductClass3,Amount,QTY
2003Q01,Cost of Sales,Maxi Dog,"","",,
2003Q01,Cost of Sales,Muis Huis,"","",,
2003Q01,Cost of Sales,Water Jug,"","",,
2003Q01,EXPENSES,Adminstrative,Depreciation,"",,
2003Q01,EXPENSES,Adminstrative,Insurance,"",,
2003Q01,EXPENSES,Adminstrative,Meals and entertainment,"",,
2003Q01,EXPENSES,Adminstrative,Outside services,"",,
2003Q01,EXPENSES,Adminstrative,Rent,"",,
2003Q01,EXPENSES,Adminstrative,Repairs and maintence,"",,
2003Q01,EXPENSES,Adminstrative,Supplies,"",,
2003Q01,EXPENSES,Adminstrative,Telephone,"",,
2003Q01,EXPENSES,Adminstrative,Utilities,"",,
2003Q01,EXPENSES,Adminstrative,Wages and salaries,"",,
2003Q01,EXPENSES,Adminstrative,Web site consultancy,"",,
2003Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2003Q01,EXPENSES,Adminstrative,Web site maintence,"",,
2003Q01,EXPENSES,Development,Patents,"",,
2003Q01,EXPENSES,Development,Technology Rental,"",,
2003Q01,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2003Q01,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2003Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2003Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2003Q01,Non-Operation Income,Gifts and Dotions,"","",,
2003Q01,Non-Operation Income,Interest,"","",,
2003Q01,Non-Operation Income,Other Income,"","",,
2003Q01,Non-Operation Income,Rental,"","",,
2003Q01,Sales Revenue,Hot Blanket,"","",,
2003Q01,Sales Revenue,Kitty Box,"","",,
2003Q01,Sales Revenue,Maxi Dog,"","",,
2003Q01,Sales Revenue,Muis Huis,"","",,
2003Q01,Sales Revenue,Water Jug,"","",,
2002Q04,Cost of Sales,Hot Blanket,"","",,
2002Q04,Cost of Sales,Kitty Box,"","",,
2002Q04,Cost of Sales,Maxi Dog,"","",,
2002Q04,Cost of Sales,Muis Huis,"","",,
2002Q04,Cost of Sales,Water Jug,"","",,
2002Q04,EXPENSES,Adminstrative,Depreciation,"",,
2002Q04,EXPENSES,Adminstrative,Insurance,"",,
2002Q04,EXPENSES,Adminstrative,Meals and entertainment,"",,
2002Q04,EXPENSES,Adminstrative,Outside services,"",,
2002Q04,EXPENSES,Adminstrative,Rent,"",,
2002Q04,EXPENSES,Adminstrative,Repairs and maintence,"",,
2002Q04,EXPENSES,Adminstrative,Supplies,"",,
2002Q04,EXPENSES,Adminstrative,Telephone,"",,
2002Q04,EXPENSES,Adminstrative,Utilities,"",,
2002Q04,EXPENSES,Adminstrative,Wages and salaries,"",,
2002Q04,EXPENSES,Adminstrative,Web site consultancy,"",,
2002Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2002Q04,EXPENSES,Adminstrative,Web site maintence,"",,
2002Q04,EXPENSES,Development,Patents,"",,
2002Q04,EXPENSES,Development,Technology Rental,"",,
2002Q04,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2002Q04,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2002Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2002Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2002Q04,Non-Operation Income,Gifts and Dotions,"","",,
2002Q04,Non-Operation Income,Interest,"","",,
2002Q04,Non-Operation Income,Other Income,"","",,
2002Q04,Non-Operation Income,Rental,"","",,
2002Q04,Sales Revenue,Hot Blanket,"","",,
2002Q04,Sales Revenue,Kitty Box,"","",,
2002Q04,Sales Revenue,Maxi Dog,"","",,
2002Q04,Sales Revenue,Muis Huis,"","",,
2002Q04,Sales Revenue,Water Jug,"","",,
2002Q03,Cost of Sales,Hot Blanket,"","",,
2002Q03,Cost of Sales,Kitty Box,"","",,
2002Q03,Cost of Sales,Maxi Dog,"","",,
2002Q03,Cost of Sales,Muis Huis,"","",,
2002Q03,Cost of Sales,Water Jug,"","",,
2002Q03,EXPENSES,Adminstrative,Depreciation,"",,
2002Q03,EXPENSES,Adminstrative,Insurance,"",,
2002Q03,EXPENSES,Adminstrative,Meals and entertainment,"",,
2002Q03,EXPENSES,Adminstrative,Outside services,"",,
2002Q03,EXPENSES,Adminstrative,Rent,"",,
2002Q03,EXPENSES,Adminstrative,Repairs and maintence,"",,
2002Q03,EXPENSES,Adminstrative,Supplies,"",,
2002Q03,EXPENSES,Adminstrative,Telephone,"",,
2002Q03,EXPENSES,Adminstrative,Utilities,"",,
2002Q03,EXPENSES,Adminstrative,Wages and salaries,"",,
2002Q03,EXPENSES,Adminstrative,Web site consultancy,"",,
2002Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2002Q03,EXPENSES,Adminstrative,Web site maintence,"",,
2002Q03,EXPENSES,Development,Patents,"",,
2002Q03,EXPENSES,Development,Technology Rental,"",,
2002Q03,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2002Q03,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2002Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2002Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2002Q03,Non-Operation Income,Gifts and Dotions,"","",,
2002Q03,Non-Operation Income,Interest,"","",,
2002Q03,Non-Operation Income,Other Income,"","",,
2002Q03,Non-Operation Income,Rental,"","",,
2002Q03,Sales Revenue,Hot Blanket,"","",,
2002Q03,Sales Revenue,Kitty Box,"","",,
2002Q03,Sales Revenue,Maxi Dog,"","",,
2002Q03,Sales Revenue,Muis Huis,"","",,
2002Q03,Sales Revenue,Water Jug,"","",,
2002Q02,Cost of Sales,Hot Blanket,"","",,
2002Q02,Cost of Sales,Kitty Box,"","",,
2002Q02,Cost of Sales,Maxi Dog,"","",,
2002Q02,Cost of Sales,Muis Huis,"","",,
2002Q02,Cost of Sales,Water Jug,"","",,
2002Q02,EXPENSES,Adminstrative,Depreciation,"",,
2002Q02,EXPENSES,Adminstrative,Insurance,"",,
2002Q02,EXPENSES,Adminstrative,Meals and entertainment,"",,
2002Q02,EXPENSES,Adminstrative,Outside services,"",,
2002Q02,EXPENSES,Adminstrative,Rent,"",,
2002Q02,EXPENSES,Adminstrative,Repairs and maintence,"",,
2002Q02,EXPENSES,Adminstrative,Supplies,"",,
2002Q02,EXPENSES,Adminstrative,Telephone,"",,
2002Q02,EXPENSES,Adminstrative,Utilities,"",,
2002Q02,EXPENSES,Adminstrative,Wages and salaries,"",,
2002Q02,EXPENSES,Adminstrative,Web site consultancy,"",,
2002Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2002Q02,EXPENSES,Adminstrative,Web site maintence,"",,
2002Q02,EXPENSES,Development,Patents,"",,
2002Q02,EXPENSES,Development,Technology Rental,"",,
2002Q02,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2002Q02,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2002Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2002Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2002Q02,Non-Operation Income,Gifts and Dotions,"","",,
2002Q02,Non-Operation Income,Interest,"","",,
2002Q02,Non-Operation Income,Other Income,"","",,
2002Q02,Non-Operation Income,Rental,"","",,
2002Q02,Sales Revenue,Hot Blanket,"","",,
2002Q02,Sales Revenue,Kitty Box,"","",,
2002Q02,Sales Revenue,Maxi Dog,"","",,
2002Q02,Sales Revenue,Muis Huis,"","",,
2002Q02,Sales Revenue,Water Jug,"","",,
2002Q01,Cost of Sales,Hot Blanket,"","",,
2002Q01,Cost of Sales,Kitty Box,"","",,
2002Q01,Cost of Sales,Maxi Dog,"","",,
2002Q01,Cost of Sales,Muis Huis,"","",,
2002Q01,Cost of Sales,Water Jug,"","",,
2002Q01,EXPENSES,Adminstrative,Depreciation,"",,
2002Q01,EXPENSES,Adminstrative,Insurance,"",,
2002Q01,EXPENSES,Adminstrative,Meals and entertainment,"",,
2002Q01,EXPENSES,Adminstrative,Outside services,"",,
2002Q01,EXPENSES,Adminstrative,Rent,"",,
2002Q01,EXPENSES,Adminstrative,Repairs and maintence,"",,
2002Q01,EXPENSES,Adminstrative,Supplies,"",,
2002Q01,EXPENSES,Adminstrative,Telephone,"",,
2002Q01,EXPENSES,Adminstrative,Utilities,"",,
2002Q01,EXPENSES,Adminstrative,Wages and salaries,"",,
2002Q01,EXPENSES,Adminstrative,Web site consultancy,"",,
2002Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2002Q01,EXPENSES,Adminstrative,Web site maintence,"",,
2002Q01,EXPENSES,Development,Patents,"",,
2002Q01,EXPENSES,Development,Technology Rental,"",,
2002Q01,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2002Q01,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2002Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2002Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2002Q01,Non-Operation Income,Gifts and Dotions,"","",,
2002Q01,Non-Operation Income,Interest,"","",,
2002Q01,Non-Operation Income,Other Income,"","",,
2002Q01,Non-Operation Income,Rental,"","",,
2002Q01,Sales Revenue,Hot Blanket,"","",,
2002Q01,Sales Revenue,Kitty Box,"","",,
2002Q01,Sales Revenue,Maxi Dog,"","",,
2002Q01,Sales Revenue,Muis Huis,"","",,
2002Q01,Sales Revenue,Water Jug,"","",,
2001Q04,Cost of Sales,Hot Blanket,"","",,
2001Q04,Cost of Sales,Kitty Box,"","",,
2001Q04,Cost of Sales,Maxi Dog,"","",,
2001Q04,Cost of Sales,Muis Huis,"","",,
2001Q04,Cost of Sales,Water Jug,"","",,
2001Q04,EXPENSES,Adminstrative,Depreciation,"",,
2001Q04,EXPENSES,Adminstrative,Insurance,"",,
2001Q04,EXPENSES,Adminstrative,Meals and entertainment,"",,
2001Q04,EXPENSES,Adminstrative,Outside services,"",,
2001Q04,EXPENSES,Adminstrative,Rent,"",,
2001Q04,EXPENSES,Adminstrative,Repairs and maintence,"",,
2001Q04,EXPENSES,Adminstrative,Supplies,"",,
2001Q04,EXPENSES,Adminstrative,Telephone,"",,
2001Q04,EXPENSES,Adminstrative,Utilities,"",,
2001Q04,EXPENSES,Adminstrative,Wages and salaries,"",,
2001Q04,EXPENSES,Adminstrative,Web site consultancy,"",,
2001Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2001Q04,EXPENSES,Adminstrative,Web site maintence,"",,
2001Q04,EXPENSES,Development,Patents,"",,
2001Q04,EXPENSES,Development,Technology Rental,"",,
2001Q04,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2001Q04,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2001Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2001Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2001Q04,Non-Operation Income,Gifts and Dotions,"","",,
2001Q04,Non-Operation Income,Interest,"","",,
2001Q04,Non-Operation Income,Other Income,"","",,
2001Q04,Non-Operation Income,Rental,"","",,
2001Q04,Sales Revenue,Hot Blanket,"","",,
2001Q04,Sales Revenue,Kitty Box,"","",,
2001Q04,Sales Revenue,Maxi Dog,"","",,
2001Q04,Sales Revenue,Muis Huis,"","",,
2001Q04,Sales Revenue,Water Jug,"","",,
2001Q03,Cost of Sales,Hot Blanket,"","",,
2001Q03,Cost of Sales,Kitty Box,"","",,
2001Q03,Cost of Sales,Maxi Dog,"","",,
2001Q03,Cost of Sales,Muis Huis,"","",,
2001Q03,Cost of Sales,Water Jug,"","",,
2001Q03,EXPENSES,Adminstrative,Depreciation,"",,
2001Q03,EXPENSES,Adminstrative,Insurance,"",,
2001Q03,EXPENSES,Adminstrative,Meals and entertainment,"",,
2001Q03,EXPENSES,Adminstrative,Outside services,"",,
2001Q03,EXPENSES,Adminstrative,Rent,"",,
2001Q03,EXPENSES,Adminstrative,Repairs and maintence,"",,
2001Q03,EXPENSES,Adminstrative,Supplies,"",,
2001Q03,EXPENSES,Adminstrative,Telephone,"",,
2001Q03,EXPENSES,Adminstrative,Utilities,"",,
2001Q03,EXPENSES,Adminstrative,Wages and salaries,"",,
2001Q03,EXPENSES,Adminstrative,Web site consultancy,"",,
2001Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2001Q03,EXPENSES,Adminstrative,Web site maintence,"",,
2001Q03,EXPENSES,Development,Patents,"",,
2001Q03,EXPENSES,Development,Technology Rental,"",,
2001Q03,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2001Q03,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2001Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2001Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2001Q03,Non-Operation Income,Gifts and Dotions,"","",,
2001Q03,Non-Operation Income,Interest,"","",,
2001Q03,Non-Operation Income,Other Income,"","",,
2001Q03,Non-Operation Income,Rental,"","",,
2001Q03,Sales Revenue,Hot Blanket,"","",,
2001Q03,Sales Revenue,Kitty Box,"","",,
2001Q03,Sales Revenue,Maxi Dog,"","",,
2001Q03,Sales Revenue,Muis Huis,"","",,
2001Q03,Sales Revenue,Water Jug,"","",,
2001Q02,Cost of Sales,Hot Blanket,"","",,
2001Q02,Cost of Sales,Kitty Box,"","",,
2001Q02,Cost of Sales,Maxi Dog,"","",,
2001Q02,Cost of Sales,Muis Huis,"","",,
2001Q02,Cost of Sales,Water Jug,"","",,
2001Q02,EXPENSES,Adminstrative,Depreciation,"",,
2001Q02,EXPENSES,Adminstrative,Insurance,"",,
2001Q02,EXPENSES,Adminstrative,Meals and entertainment,"",,
2001Q02,EXPENSES,Adminstrative,Outside services,"",,
2001Q02,EXPENSES,Adminstrative,Rent,"",,
2001Q02,EXPENSES,Adminstrative,Repairs and maintence,"",,
2001Q02,EXPENSES,Adminstrative,Supplies,"",,
2001Q02,EXPENSES,Adminstrative,Telephone,"",,
2001Q02,EXPENSES,Adminstrative,Utilities,"",,
2001Q02,EXPENSES,Adminstrative,Wages and salaries,"",,
2001Q02,EXPENSES,Adminstrative,Web site consultancy,"",,
2001Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2001Q02,EXPENSES,Adminstrative,Web site maintence,"",,
2001Q02,EXPENSES,Development,Patents,"",,
2001Q02,EXPENSES,Development,Technology Rental,"",,
2001Q02,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2001Q02,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2001Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2001Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2001Q02,Non-Operation Income,Gifts and Dotions,"","",,
2001Q02,Non-Operation Income,Interest,"","",,
2001Q02,Non-Operation Income,Other Income,"","",,
2001Q02,Non-Operation Income,Rental,"","",,
2001Q02,Sales Revenue,Hot Blanket,"","",,
2001Q02,Sales Revenue,Kitty Box,"","",,
2001Q02,Sales Revenue,Maxi Dog,"","",,
2001Q02,Sales Revenue,Muis Huis,"","",,
2001Q02,Sales Revenue,Water Jug,"","",,
2001Q01,Cost of Sales,Hot Blanket,"","",,
2001Q01,Cost of Sales,Kitty Box,"","",,
2001Q01,Cost of Sales,Maxi Dog,"","",,
2001Q01,Cost of Sales,Muis Huis,"","",,
2001Q01,Cost of Sales,Water Jug,"","",,
2001Q01,EXPENSES,Adminstrative,Depreciation,"",,
2001Q01,EXPENSES,Adminstrative,Insurance,"",,
2001Q01,EXPENSES,Adminstrative,Meals and entertainment,"",,
2001Q01,EXPENSES,Adminstrative,Outside services,"",,
2001Q01,EXPENSES,Adminstrative,Rent,"",,
2001Q01,EXPENSES,Adminstrative,Repairs and maintence,"",,
2001Q01,EXPENSES,Adminstrative,Supplies,"",,
2001Q01,EXPENSES,Adminstrative,Telephone,"",,
2001Q01,EXPENSES,Adminstrative,Utilities,"",,
2001Q01,EXPENSES,Adminstrative,Wages and salaries,"",,
2001Q01,EXPENSES,Adminstrative,Web site consultancy,"",,
2001Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2001Q01,EXPENSES,Adminstrative,Web site maintence,"",,
2001Q01,EXPENSES,Development,Patents,"",,
2001Q01,EXPENSES,Development,Technology Rental,"",,
2001Q01,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2001Q01,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2001Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2001Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2001Q01,Non-Operation Income,Gifts and Dotions,"","",,
2001Q01,Non-Operation Income,Interest,"","",,
2001Q01,Non-Operation Income,Other Income,"","",,
2001Q01,Non-Operation Income,Rental,"","",,
2001Q01,Sales Revenue,Hot Blanket,"","",,
2001Q01,Sales Revenue,Kitty Box,"","",,
2001Q01,Sales Revenue,Maxi Dog,"","",,
2001Q01,Sales Revenue,Muis Huis,"","",,
2001Q01,Sales Revenue,Water Jug,"","",,
2000Q04,Cost of Sales,Hot Blanket,"","",,
2000Q04,Cost of Sales,Kitty Box,"","",,
2000Q04,Cost of Sales,Maxi Dog,"","",,
2000Q04,Cost of Sales,Muis Huis,"","",,
2000Q04,Cost of Sales,Water Jug,"","",,
2000Q04,EXPENSES,Adminstrative,Depreciation,"",,
2000Q04,EXPENSES,Adminstrative,Insurance,"",,
2000Q04,EXPENSES,Adminstrative,Meals and entertainment,"",,
2000Q04,EXPENSES,Adminstrative,Outside services,"",,
2000Q04,EXPENSES,Adminstrative,Rent,"",,
2000Q04,EXPENSES,Adminstrative,Repairs and maintence,"",,
2000Q04,EXPENSES,Adminstrative,Supplies,"",,
2000Q04,EXPENSES,Adminstrative,Telephone,"",,
2000Q04,EXPENSES,Adminstrative,Utilities,"",,
2000Q04,EXPENSES,Adminstrative,Wages and salaries,"",,
2000Q04,EXPENSES,Adminstrative,Web site consultancy,"",,
2000Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2000Q04,EXPENSES,Adminstrative,Web site maintence,"",,
2000Q04,EXPENSES,Development,Patents,"",,
2000Q04,EXPENSES,Development,Technology Rental,"",,
2000Q04,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2000Q04,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2000Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2000Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2000Q04,Non-Operation Income,Gifts and Dotions,"","",,
2000Q04,Non-Operation Income,Interest,"","",,
2000Q04,Non-Operation Income,Other Income,"","",,
2000Q04,Non-Operation Income,Rental,"","",,
2000Q04,Sales Revenue,Hot Blanket,"","",,
2000Q04,Sales Revenue,Kitty Box,"","",,
2000Q04,Sales Revenue,Maxi Dog,"","",,
2000Q04,Sales Revenue,Muis Huis,"","",,
2000Q04,Sales Revenue,Water Jug,"","",,
2000Q03,Cost of Sales,Hot Blanket,"","",,
2000Q03,Cost of Sales,Kitty Box,"","",,
2000Q03,Cost of Sales,Maxi Dog,"","",,
2000Q03,Cost of Sales,Muis Huis,"","",,
2000Q03,Cost of Sales,Water Jug,"","",,
2000Q03,EXPENSES,Adminstrative,Depreciation,"",,
2000Q03,EXPENSES,Adminstrative,Insurance,"",,
2000Q03,EXPENSES,Adminstrative,Meals and entertainment,"",,
2000Q03,EXPENSES,Adminstrative,Outside services,"",,
2000Q03,EXPENSES,Adminstrative,Rent,"",,
2000Q03,EXPENSES,Adminstrative,Repairs and maintence,"",,
2000Q03,EXPENSES,Adminstrative,Supplies,"",,
2000Q03,EXPENSES,Adminstrative,Telephone,"",,
2000Q03,EXPENSES,Adminstrative,Utilities,"",,
2000Q03,EXPENSES,Adminstrative,Wages and salaries,"",,
2000Q03,EXPENSES,Adminstrative,Web site consultancy,"",,
2000Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2000Q03,EXPENSES,Adminstrative,Web site maintence,"",,
2000Q03,EXPENSES,Development,Patents,"",,
2000Q03,EXPENSES,Development,Technology Rental,"",,
2000Q03,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2000Q03,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2000Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2000Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2000Q03,Non-Operation Income,Gifts and Dotions,"","",,
2000Q03,Non-Operation Income,Interest,"","",,
2000Q03,Non-Operation Income,Other Income,"","",,
2000Q03,Non-Operation Income,Rental,"","",,
2000Q03,Sales Revenue,Hot Blanket,"","",,
2000Q03,Sales Revenue,Kitty Box,"","",,
2000Q03,Sales Revenue,Maxi Dog,"","",,
2000Q03,Sales Revenue,Muis Huis,"","",,
2000Q03,Sales Revenue,Water Jug,"","",,
2000Q02,Cost of Sales,Hot Blanket,"","",,
2000Q02,Cost of Sales,Kitty Box,"","",,
2000Q02,Cost of Sales,Maxi Dog,"","",,
2000Q02,Cost of Sales,Muis Huis,"","",,
2000Q02,Cost of Sales,Water Jug,"","",,
2000Q02,EXPENSES,Adminstrative,Depreciation,"",,
2000Q02,EXPENSES,Adminstrative,Insurance,"",,
2000Q02,EXPENSES,Adminstrative,Meals and entertainment,"",,
2000Q02,EXPENSES,Adminstrative,Outside services,"",,
2000Q02,EXPENSES,Adminstrative,Rent,"",,
2000Q02,EXPENSES,Adminstrative,Repairs and maintence,"",,
2000Q02,EXPENSES,Adminstrative,Supplies,"",,
2000Q02,EXPENSES,Adminstrative,Telephone,"",,
2000Q02,EXPENSES,Adminstrative,Utilities,"",,
2000Q02,EXPENSES,Adminstrative,Wages and salaries,"",,
2000Q02,EXPENSES,Adminstrative,Web site consultancy,"",,
2000Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2000Q02,EXPENSES,Adminstrative,Web site maintence,"",,
2000Q02,EXPENSES,Development,Patents,"",,
2000Q02,EXPENSES,Development,Technology Rental,"",,
2000Q02,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2000Q02,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2000Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2000Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2000Q02,Non-Operation Income,Gifts and Dotions,"","",,
2000Q02,Non-Operation Income,Interest,"","",,
2000Q02,Non-Operation Income,Other Income,"","",,
2000Q02,Non-Operation Income,Rental,"","",,
2000Q02,Sales Revenue,Hot Blanket,"","",,
2000Q02,Sales Revenue,Kitty Box,"","",,
2000Q02,Sales Revenue,Maxi Dog,"","",,
2000Q02,Sales Revenue,Muis Huis,"","",,
2000Q02,Sales Revenue,Water Jug,"","",,
2000Q01,Cost of Sales,Hot Blanket,"","",,
2000Q01,Cost of Sales,Kitty Box,"","",,
2000Q01,Cost of Sales,Maxi Dog,"","",,
2000Q01,Cost of Sales,Muis Huis,"","",,
2000Q01,Cost of Sales,Water Jug,"","",,
2000Q01,EXPENSES,Adminstrative,Depreciation,"",,
2000Q01,EXPENSES,Adminstrative,Insurance,"",,
2000Q01,EXPENSES,Adminstrative,Meals and entertainment,"",,
2000Q01,EXPENSES,Adminstrative,Outside services,"",,
2000Q01,EXPENSES,Adminstrative,Rent,"",,
2000Q01,EXPENSES,Adminstrative,Repairs and maintence,"",,
2000Q01,EXPENSES,Adminstrative,Supplies,"",,
2000Q01,EXPENSES,Adminstrative,Telephone,"",,
2000Q01,EXPENSES,Adminstrative,Utilities,"",,
2000Q01,EXPENSES,Adminstrative,Wages and salaries,"",,
2000Q01,EXPENSES,Adminstrative,Web site consultancy,"",,
2000Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2000Q01,EXPENSES,Adminstrative,Web site maintence,"",,
2000Q01,EXPENSES,Development,Patents,"",,
2000Q01,EXPENSES,Development,Technology Rental,"",,
2000Q01,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2000Q01,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2000Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2000Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2000Q01,Non-Operation Income,Gifts and Dotions,"","",,
2000Q01,Non-Operation Income,Interest,"","",,
2000Q01,Non-Operation Income,Other Income,"","",,
2000Q01,Non-Operation Income,Rental,"","",,
2000Q01,Sales Revenue,Hot Blanket,"","",,
2000Q01,Sales Revenue,Kitty Box,"","",,
2000Q01,Sales Revenue,Maxi Dog,"","",,
2000Q01,Sales Revenue,Muis Huis,"","",,
2000Q01,Sales Revenue,Water Jug,"","",,
1999Q04,Cost of Sales,Hot Blanket,"","",,
1999Q04,Cost of Sales,Kitty Box,"","",,
1999Q04,Cost of Sales,Maxi Dog,"","",,
1999Q04,Cost of Sales,Muis Huis,"","",,
1999Q04,Cost of Sales,Water Jug,"","",,
1999Q04,EXPENSES,Adminstrative,Depreciation,"",,
1999Q04,EXPENSES,Adminstrative,Insurance,"",,
1999Q04,EXPENSES,Adminstrative,Meals and entertainment,"",,
1999Q04,EXPENSES,Adminstrative,Outside services,"",,
1999Q04,EXPENSES,Adminstrative,Rent,"",,
1999Q04,EXPENSES,Adminstrative,Repairs and maintence,"",,
1999Q04,EXPENSES,Adminstrative,Supplies,"",,
1999Q04,EXPENSES,Adminstrative,Telephone,"",,
1999Q04,EXPENSES,Adminstrative,Utilities,"",,
1999Q04,EXPENSES,Adminstrative,Wages and salaries,"",,
1999Q04,EXPENSES,Adminstrative,Web site consultancy,"",,
1999Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
1999Q04,EXPENSES,Adminstrative,Web site maintence,"",,
1999Q04,EXPENSES,Development,Patents,"",,
1999Q04,EXPENSES,Development,Technology Rental,"",,
1999Q04,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
1999Q04,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
1999Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
1999Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
1999Q04,Non-Operation Income,Gifts and Dotions,"","",,
1999Q04,Non-Operation Income,Interest,"","",,
1999Q04,Non-Operation Income,Other Income,"","",,
1999Q04,Non-Operation Income,Rental,"","",,
1999Q04,Sales Revenue,Hot Blanket,"","",,
1999Q04,Sales Revenue,Kitty Box,"","",,
1999Q04,Sales Revenue,Maxi Dog,"","",,
1999Q04,Sales Revenue,Muis Huis,"","",,
1999Q04,Sales Revenue,Water Jug,"","",,
1999Q03,Cost of Sales,Hot Blanket,"","",,
1999Q03,Cost of Sales,Kitty Box,"","",,
1999Q03,Cost of Sales,Maxi Dog,"","",,
1999Q03,Cost of Sales,Muis Huis,"","",,
1999Q03,Cost of Sales,Water Jug,"","",,
1999Q03,EXPENSES,Adminstrative,Depreciation,"",,
1999Q03,EXPENSES,Adminstrative,Insurance,"",,
1999Q03,EXPENSES,Adminstrative,Meals and entertainment,"",,
1999Q03,EXPENSES,Adminstrative,Outside services,"",,
1999Q03,EXPENSES,Adminstrative,Rent,"",,
1999Q03,EXPENSES,Adminstrative,Repairs and maintence,"",,
